fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2022-01-04,Buenos Aires,Mujer,27.0,,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-04,Buenos Aires,Mujer,44.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,26.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-04,Buenos Aires,Mujer,35.0,Peruana,No,No,No,No,Si,No,No,No,No,No,No,No,,
2022-01-04,Buenos Aires,Mujer,24.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-04,Neuquén,Mujer,23.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,45.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,,,No,No,No,Si,No,Si,No,No,No,No,No,No,,
2022-01-04,Buenos Aires,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,
2022-01-04,Mendoza,Mujer,33.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,29.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-04,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,31.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Misiones,Mujer,41.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,No,No,No,No,No,No,No,,
2022-01-04,Buenos Aires,Mujer,43.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Jujuy,Mujer,29.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2022-01-04,Chubut,Mujer,38.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-04,Santiago Del Estero,Mujer,50.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Tucumán,Mujer,26.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,56.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,62.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-01-04,Buenos Aires,Mujer,26.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,21.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,28.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-04,Buenos Aires,Mujer,23.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,38.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,45.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,67.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-04,Buenos Aires,Mujer,48.0,Paraguaya,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,Mujer
2022-01-04,Buenos Aires,Mujer,24.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,20.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,35.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Buenos Aires,Mujer,57.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-01-04,Buenos Aires,Mujer,33.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-04,Buenos Aires,Mujer,31.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,19.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,27.0,Venezolana,No,Si,No,No,No,Si,No,No,No,No,No,Si,Ex pareja,Varon
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,39.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,50.0,,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,38.0,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,63.0,,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Buenos Aires,Mujer,40.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Santa Fe,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,
2022-01-05,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Cordoba,Mujer,34.0,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-01-05,Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Mendoza,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,
2022-01-05,Buenos Aires,Mujer,31.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-05,Buenos Aires,Mujer,23.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Buenos Aires,Mujer,35.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Buenos Aires,Mujer,46.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Misiones,Mujer,74.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Buenos Aires,Mujer,,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-05,Buenos Aires,Mujer,,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-01-05,Tucumán,Mujer,17.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Chaco,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,21.0,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2022-01-05,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Buenos Aires,Mujer,30.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Buenos Aires,Mujer,34.0,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Tucumán,Mujer,33.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,San Luis,Mujer,43.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Mendoza,Mujer,23.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-05,Santa Fe,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Buenos Aires,Mujer,40.0,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Buenos Aires,Mujer,33.0,,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
2022-01-05,Buenos Aires,Mujer,20.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Buenos Aires,Mujer,28.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Buenos Aires,Mujer,48.0,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Buenos Aires,Mujer,24.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Buenos Aires,Mujer,30.0,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Buenos Aires,Mujer,21.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Buenos Aires,Mujer,,,No,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Buenos Aires,Mujer,18.0,,No,No,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2022-01-05,Buenos Aires,Mujer,,Venezolana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Buenos Aires,Mujer,46.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Buenos Aires,Mujer,43.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-01-05,Buenos Aires,Mujer,20.0,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,36.0,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,21.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,38.0,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,45.0,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,21.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,32.0,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,28.0,Venezolana,Si,Si,No,No,No,Si,No,No,No,No,No,No,,Varon Trans
2022-01-05,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,50.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,,Varon
2022-01-05,Buenos Aires,Mujer,34.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,33.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,35.0,,Si,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,34.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-05,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Buenos Aires,Mujer,22.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-06,Buenos Aires,Mujer,,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-06,Cordoba,Mujer,,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-06,Tucumán,Mujer,23.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-01-06,Cordoba,Mujer,44.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Buenos Aires,Mujer,43.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-06,Buenos Aires,Mujer,40.0,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,,
2022-01-06,Buenos Aires,Mujer,28.0,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,,
2022-01-06,Misiones,Mujer,38.0,,No,Si,No,No,No,No,No,No,No,No,No,No,,
2022-01-06,Buenos Aires,Mujer,61.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-06,Santa Fe,Mujer,41.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Cordoba,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Buenos Aires,Mujer,27.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Buenos Aires,Mujer,23.0,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-06,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-06,Buenos Aires,Mujer,29.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Buenos Aires,Varon,21.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Mendoza,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-06,Buenos Aires,Mujer,25.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Cordoba,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Buenos Aires,Mujer,48.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Tucumán,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Buenos Aires,Mujer,38.0,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-06,Buenos Aires,Mujer,45.0,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-06,Buenos Aires,Mujer,79.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-06,Buenos Aires,Mujer,34.0,Peruana,Si,Si,Si,Si,Si,Si,Si,No,Si,No,No,No,Pareja,Varon
2022-01-06,Buenos Aires,Mujer,32.0,Chilena,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-06,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-06,Buenos Aires,Mujer,19.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-06,Buenos Aires,Mujer,39.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Buenos Aires,Mujer,35.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Buenos Aires,Mujer,25.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Buenos Aires,Mujer,16.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Buenos Aires,Mujer,38.0,Colombiana,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Otro
2022-01-06,Buenos Aires,Mujer,32.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Buenos Aires,Mujer,42.0,,No,Si,No,No,No,Si,Si,No,No,No,No,No,Otro familiar,Otro
2022-01-06,Buenos Aires,Mujer,35.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-01-06,Ciudad Autónoma de Buenos Aires,Mujer,29.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Ciudad Autónoma de Buenos Aires,Mujer,35.0,Boliviana,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Ciudad Autónoma de Buenos Aires,Mujer,,Venezolana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Ciudad Autónoma de Buenos Aires,Mujer,47.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-01-06,Ciudad Autónoma de Buenos Aires,Mujer,44.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-06,Ciudad Autónoma de Buenos Aires,Mujer,13.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-06,,,,,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,
2022-01-06,Ciudad Autónoma de Buenos Aires,,46.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2022-01-06,,,27.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-06,Ciudad Autónoma de Buenos Aires,,23.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-01-07,Chaco,Mujer,23.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Misiones,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-07,La Rioja,Mujer,43.0,Argentina,No,No,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,21.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-07,San Juan,Mujer,,,No,No,No,Si,No,Si,No,No,No,No,No,No,,
2022-01-07,Santa Fe,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-07,Buenos Aires,Mujer,44.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,35.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,San Juan,Mujer,35.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-07,San Juan,Mujer,,,No,No,No,Si,No,Si,No,No,No,No,No,No,,
2022-01-07,Buenos Aires,Mujer,25.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-07,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-07,Buenos Aires,Mujer,25.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-07,Buenos Aires,Mujer,36.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2022-01-07,Río Negro,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-07,Buenos Aires,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,
2022-01-07,Neuquén,Mujer,34.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-07,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2022-01-07,Misiones,Mujer,34.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-07,La Rioja,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,34.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Santa Fe,Transgenero,25.0,Argentina,No,Si,No,No,No,No,Si,No,No,No,No,No,Otro,
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-01-07,Ciudad Autónoma de Buenos Aires,Mujer,24.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Cordoba,Mujer,27.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-07,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mujer,26.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,35.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Santa Fe,Mujer,39.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-07,San Juan,Mujer,21.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-07,Buenos Aires,Mujer,21.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Mujer
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,37.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Mujer
2022-01-07,Buenos Aires,Mujer,35.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,33.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-07,Buenos Aires,Mujer,25.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,34.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-01-07,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,45.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-01-07,Buenos Aires,Mujer,21.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,No,Si,No,No,No,No,No,No,No,,Varon
2022-01-07,Buenos Aires,Mujer,28.0,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,33.0,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,29.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,29.0,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2022-01-07,Buenos Aires,Mujer,43.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-01-07,Buenos Aires,Mujer,51.0,,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-01-07,Buenos Aires,Mujer,45.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
